date,sales,temperature,marketing_spend,product_category,store_location,day_of_week,is_weekend,month,year,quarter
2022-09-21,204.84,8.5,1020.41,Sports,North,Wednesday,0,September,2022,Q3
2022-09-22,195.92,1.9,1270.23,Home,Central,Thursday,0,September,2022,Q3
2022-09-23,212.95,5.6,916.85,Sports,West,Friday,0,September,2022,Q3
2022-09-24,212.93,8.2,1182.64,Sports,North,Saturday,1,September,2022,Q3
2022-09-25,219.53,7.3,1411.89,Electronics,Central,Sunday,1,September,2022,Q3
2022-09-26,243.78,6.5,1367.72,Electronics,East,Monday,0,September,2022,Q3
2022-09-27,250.75,4.5,1228.87,Home,West,Tuesday,0,September,2022,Q3
2022-09-28,233.45,10.2,1300.92,Electronics,North,Wednesday,0,September,2022,Q3
2022-09-29,212.67,5.7,1578.64,Sports,East,Thursday,0,September,2022,Q3
2022-09-30,205.56,3.5,1151.93,Home,Central,Friday,0,September,2022,Q3
2022-10-01,233.86,7.6,1173.6,Sports,North,Saturday,1,October,2022,Q4
2022-10-02,252.25,5.3,1247.09,Electronics,North,Sunday,1,October,2022,Q4
2022-10-03,272.11,6.1,1447.26,Clothing,East,Monday,0,October,2022,Q4
2022-10-04,269.48,5.6,1192.24,Home,North,Tuesday,0,October,2022,Q4
2022-10-05,261.51,6.5,1666.13,Electronics,South,Wednesday,0,October,2022,Q4
2022-10-06,233.13,2.1,1300.29,Home,North,Thursday,0,October,2022,Q4
2022-10-07,250.38,0.7,1537.27,Sports,West,Friday,0,October,2022,Q4
2022-10-08,252.02,9.4,1381.45,Clothing,East,Saturday,1,October,2022,Q4
2022-10-09,,5.9,1486.6,Sports,West,Sunday,1,October,2022,Q4
2022-10-10,273.47,7.5,1179.03,Electronics,Central,Monday,0,October,2022,Q4
2022-10-11,293.98,-0.1,1697.52,Clothing,West,Tuesday,0,October,2022,Q4
2022-10-12,262.5,8.4,1300.1,Books,South,Wednesday,0,October,2022,Q4
2022-10-13,237.37,3.7,1271.9,Books,South,Thursday,0,October,2022,Q4
2022-10-14,233.74,2.9,1951.33,Clothing,West,Friday,0,October,2022,Q4
2022-10-15,244.4,5.2,1574.45,Books,Central,Saturday,1,October,2022,Q4
2022-10-16,267.19,2.5,1641.88,Clothing,North,Sunday,1,October,2022,Q4
2022-10-17,276.87,5.5,1524.79,Electronics,South,Monday,0,October,2022,Q4
2022-10-18,259.96,5.2,1324.02,Electronics,West,Tuesday,0,October,2022,Q4
2022-10-19,247.89,8.9,1132.64,Books,West,Wednesday,0,October,2022,Q4
2022-10-20,252.27,10.3,1311.81,Electronics,West,Thursday,0,October,2022,Q4
2022-10-21,243.01,10.3,1151.7,Home,North,Friday,0,October,2022,Q4
2022-10-22,240.15,-0.9,1137.77,Home,East,Saturday,1,October,2022,Q4
2022-10-23,253.31,3.2,977.26,Home,Central,Sunday,1,October,2022,Q4
2022-10-24,265.35,-0.7,1287.85,Clothing,East,Monday,0,October,2022,Q4
2022-10-25,267.44,2.6,1549.42,Electronics,Central,Tuesday,0,October,2022,Q4
2022-10-26,237.1,4.4,1315.0,Electronics,Central,Wednesday,0,October,2022,Q4
2022-10-27,231.36,7.7,1149.85,Home,West,Thursday,0,October,2022,Q4
2022-10-28,216.17,5.0,1129.7,Home,South,Friday,0,October,2022,Q4
2022-10-29,250.91,5.2,494.4,Home,West,Saturday,1,October,2022,Q4
2022-10-30,274.34,7.3,984.82,Home,North,Sunday,1,October,2022,Q4
2022-10-31,277.7,1.8,749.54,Electronics,Central,Monday,0,October,2022,Q4
2022-11-01,298.37,4.5,1026.88,Sports,South,Tuesday,0,November,2022,Q4
2022-11-02,258.69,5.6,913.13,Home,Central,Wednesday,0,November,2022,Q4
2022-11-03,244.47,6.7,756.55,Electronics,Central,Thursday,0,November,2022,Q4
2022-11-04,261.04,7.7,918.42,Clothing,West,Friday,0,November,2022,Q4
2022-11-05,283.24,12.1,882.84,Sports,South,Saturday,1,November,2022,Q4
2022-11-06,309.64,10.4,1132.71,Sports,South,Sunday,1,November,2022,Q4
2022-11-07,301.15,5.6,933.92,Electronics,Central,Monday,0,November,2022,Q4
2022-11-08,314.17,7.2,808.66,Home,South,Tuesday,0,November,2022,Q4
2022-11-09,288.22,7.2,545.54,Electronics,South,Wednesday,0,November,2022,Q4
2022-11-10,271.46,6.8,491.42,Electronics,West,Thursday,0,November,2022,Q4
2022-11-11,277.77,9.3,798.38,Home,East,Friday,0,November,2022,Q4
2022-11-12,285.31,3.1,612.66,Home,North,Saturday,1,November,2022,Q4
2022-11-13,278.92,11.5,678.3,Sports,East,Sunday,1,November,2022,Q4
2022-11-14,318.41,14.1,801.59,Clothing,South,Monday,0,November,2022,Q4
2022-11-15,311.44,8.4,282.85,Electronics,Central,Tuesday,0,November,2022,Q4
2022-11-16,273.44,8.5,846.39,Clothing,North,Wednesday,0,November,2022,Q4
2022-11-17,265.67,10.0,744.48,Electronics,North,Thursday,0,November,2022,Q4
2022-11-18,260.54,12.8,125.52,Electronics,Central,Friday,0,November,2022,Q4
2022-11-19,267.01,9.0,995.09,Clothing,North,Saturday,1,November,2022,Q4
2022-11-20,274.57,12.9,579.13,Clothing,Central,Sunday,1,November,2022,Q4
2022-11-21,282.93,11.8,411.89,Electronics,North,Monday,0,November,2022,Q4
2022-11-22,284.81,17.6,606.55,Home,East,Tuesday,0,November,2022,Q4
2022-11-23,281.02,9.7,304.81,Electronics,North,Wednesday,0,November,2022,Q4
2022-11-24,259.57,5.0,609.53,Electronics,West,Thursday,0,November,2022,Q4
2022-11-25,247.67,6.8,344.04,Home,Central,Friday,0,November,2022,Q4
2022-11-26,271.62,11.4,911.67,Electronics,North,Saturday,1,November,2022,Q4
2022-11-27,255.04,14.6,526.87,Home,Central,Sunday,1,November,2022,Q4
2022-11-28,308.59,9.8,654.44,Electronics,West,Monday,0,November,2022,Q4
2022-11-29,279.0,11.3,379.2,Clothing,North,Tuesday,0,November,2022,Q4
2022-11-30,280.58,14.3,713.9,Electronics,North,Wednesday,0,November,2022,Q4
2022-12-01,260.99,9.5,564.47,Electronics,West,Thursday,0,December,2022,Q4
2022-12-02,259.03,10.8,303.11,Home,West,Friday,0,December,2022,Q4
2022-12-03,297.97,9.4,558.24,Books,West,Saturday,1,December,2022,Q4
2022-12-04,302.38,16.6,1014.65,Electronics,Central,Sunday,1,December,2022,Q4
2022-12-05,324.35,18.0,824.47,Clothing,West,Monday,0,December,2022,Q4
2022-12-06,319.11,8.8,602.81,Home,Central,Tuesday,0,December,2022,Q4
2022-12-07,310.75,13.4,332.27,Clothing,East,Wednesday,0,December,2022,Q4
2022-12-08,292.54,18.3,568.54,Sports,North,Thursday,0,December,2022,Q4
2022-12-09,275.88,15.5,483.97,Electronics,North,Friday,0,December,2022,Q4
2022-12-10,309.64,13.1,427.63,Books,South,Saturday,1,December,2022,Q4
2022-12-11,311.6,10.1,986.11,Clothing,East,Sunday,1,December,2022,Q4
2022-12-12,310.7,18.5,874.66,Clothing,West,Monday,0,December,2022,Q4
2022-12-13,316.51,16.3,1255.07,Sports,West,Tuesday,0,December,2022,Q4
2022-12-14,318.09,11.1,730.89,Home,East,Wednesday,0,December,2022,Q4
2022-12-15,293.54,19.3,964.67,Clothing,West,Thursday,0,December,2022,Q4
2022-12-16,275.05,11.2,721.17,Home,South,Friday,0,December,2022,Q4
2022-12-17,283.14,15.6,915.9,Home,Central,Saturday,1,December,2022,Q4
2022-12-18,298.07,15.7,1025.16,Electronics,North,Sunday,1,December,2022,Q4
2022-12-19,330.35,21.6,1029.03,Home,East,Monday,0,December,2022,Q4
2022-12-20,307.29,16.2,1148.53,Electronics,North,Tuesday,0,December,2022,Q4
2022-12-21,290.29,16.4,1365.33,Sports,Central,Wednesday,0,December,2022,Q4
2022-12-22,279.29,13.4,1376.65,Books,East,Thursday,0,December,2022,Q4
2022-12-23,266.71,15.8,1080.87,Clothing,Central,Friday,0,December,2022,Q4
2022-12-24,272.35,15.6,1258.89,Clothing,West,Saturday,1,December,2022,Q4
2022-12-25,290.74,16.0,1452.71,Electronics,West,Sunday,1,December,2022,Q4
2022-12-26,303.84,18.5,1528.54,Electronics,West,Monday,0,December,2022,Q4
2022-12-27,301.94,11.5,1215.1,Books,Central,Tuesday,0,December,2022,Q4
2022-12-28,296.08,14.5,1513.21,Electronics,Central,Wednesday,0,December,2022,Q4
2022-12-29,276.25,19.0,1460.23,Clothing,Central,Thursday,0,December,2022,Q4
2022-12-30,282.11,19.9,1201.32,Sports,North,Friday,0,December,2022,Q4
2022-12-31,287.92,19.1,1593.04,Sports,Central,Saturday,1,December,2022,Q4
2023-01-01,310.1,19.9,1479.71,Clothing,West,Sunday,1,January,2023,Q1
2023-01-02,303.34,19.1,1115.31,Home,South,Monday,0,January,2023,Q1
2023-01-03,331.64,20.5,1416.76,Home,Central,Tuesday,0,January,2023,Q1
2023-01-04,313.04,22.1,1493.12,Books,South,Wednesday,0,January,2023,Q1
2023-01-05,306.25,22.4,1371.24,Home,West,Thursday,0,January,2023,Q1
2023-01-06,265.28,19.3,1742.91,Home,Central,Friday,0,January,2023,Q1
2023-01-07,327.21,24.4,1752.59,Electronics,North,Saturday,1,January,2023,Q1
2023-01-08,322.92,22.3,1423.2,Electronics,North,Sunday,1,January,2023,Q1
2023-01-09,346.21,25.8,1398.82,Home,South,Monday,0,January,2023,Q1
2023-01-10,320.21,26.7,1466.16,Books,North,Tuesday,0,January,2023,Q1
2023-01-11,319.83,18.3,1445.13,Sports,North,Wednesday,0,January,2023,Q1
2023-01-12,285.69,20.3,1357.03,Books,North,Thursday,0,January,2023,Q1
2023-01-13,283.8,25.6,721.83,Clothing,West,Friday,0,January,2023,Q1
2023-01-14,317.27,18.4,1800.36,Sports,North,Saturday,1,January,2023,Q1
2023-01-15,310.59,27.9,1433.1,Sports,East,Sunday,1,January,2023,Q1
2023-01-16,322.34,22.9,1378.86,Home,Central,Monday,0,January,2023,Q1
2023-01-17,321.83,25.9,1459.04,Clothing,North,Tuesday,0,January,2023,Q1
2023-01-18,299.39,24.0,1355.56,Clothing,North,Wednesday,0,January,2023,Q1
2023-01-19,277.47,20.5,1261.27,Sports,North,Thursday,0,January,2023,Q1
2023-01-20,273.28,28.0,1120.26,Electronics,East,Friday,0,January,2023,Q1
2023-01-21,302.45,33.4,926.17,Books,North,Saturday,1,January,2023,Q1
2023-01-22,293.69,23.8,994.08,Electronics,North,Sunday,1,January,2023,Q1
2023-01-23,306.19,24.6,1011.4,Home,Central,Monday,0,January,2023,Q1
2023-01-24,310.52,17.9,1333.55,Home,East,Tuesday,0,January,2023,Q1
2023-01-25,295.75,30.1,1315.93,Home,East,Wednesday,0,January,2023,Q1
2023-01-26,281.85,29.0,961.46,Clothing,North,Thursday,0,January,2023,Q1
2023-01-27,273.98,21.3,571.23,Books,East,Friday,0,January,2023,Q1
2023-01-28,268.94,20.6,1071.41,Home,South,Saturday,1,January,2023,Q1
2023-01-29,316.39,21.2,950.57,Electronics,East,Sunday,1,January,2023,Q1
2023-01-30,302.03,29.2,910.75,Home,East,Monday,0,January,2023,Q1
2023-01-31,315.42,29.7,1156.31,Electronics,East,Tuesday,0,January,2023,Q1
2023-02-01,292.01,24.9,958.14,Electronics,West,Wednesday,0,February,2023,Q1
2023-02-02,285.96,29.4,700.77,Clothing,West,Thursday,0,February,2023,Q1
2023-02-03,288.47,28.6,620.9,Sports,West,Friday,0,February,2023,Q1
2023-02-04,301.32,27.2,776.47,Clothing,East,Saturday,1,February,2023,Q1
2023-02-05,321.32,31.5,615.35,Home,South,Sunday,1,February,2023,Q1
2023-02-06,345.17,25.1,750.78,Clothing,East,Monday,0,February,2023,Q1
2023-02-07,330.21,32.4,940.27,Electronics,North,Tuesday,0,February,2023,Q1
2023-02-08,307.46,27.0,430.15,Books,South,Wednesday,0,February,2023,Q1
2023-02-09,303.12,34.7,696.16,Home,West,Thursday,0,February,2023,Q1
2023-02-10,300.1,26.6,835.68,Books,Central,Friday,0,February,2023,Q1
2023-02-11,284.74,28.7,611.19,Electronics,South,Saturday,1,February,2023,Q1
2023-02-12,317.83,30.1,750.31,Electronics,West,Sunday,1,February,2023,Q1
2023-02-13,326.73,30.3,528.03,Sports,South,Monday,0,February,2023,Q1
2023-02-14,309.6,31.8,601.15,Home,South,Tuesday,0,February,2023,Q1
2023-02-15,307.21,26.7,638.76,Electronics,East,Wednesday,0,February,2023,Q1
2023-02-16,272.75,30.6,422.01,Electronics,North,Thursday,0,February,2023,Q1
2023-02-17,268.13,31.3,922.61,Sports,Central,Friday,0,February,2023,Q1
2023-02-18,272.65,29.5,630.37,Clothing,West,Saturday,1,February,2023,Q1
2023-02-19,288.87,32.5,768.19,Home,South,Sunday,1,February,2023,Q1
2023-02-20,,27.4,716.94,Clothing,Central,Monday,0,February,2023,Q1
2023-02-21,276.55,30.6,565.76,Clothing,South,Tuesday,0,February,2023,Q1
2023-02-22,289.72,29.5,777.46,Books,North,Wednesday,0,February,2023,Q1
2023-02-23,248.74,30.9,540.32,Electronics,Central,Thursday,0,February,2023,Q1
2023-02-24,243.14,36.4,361.64,Clothing,West,Friday,0,February,2023,Q1
2023-02-25,242.65,36.6,517.82,Sports,South,Saturday,1,February,2023,Q1
2023-02-26,276.05,36.2,323.24,Electronics,North,Sunday,1,February,2023,Q1
2023-02-27,281.44,31.1,116.07,Clothing,Central,Monday,0,February,2023,Q1
2023-02-28,309.08,35.4,380.09,Home,South,Tuesday,0,February,2023,Q1
2023-03-01,289.3,33.1,581.56,Clothing,South,Wednesday,0,March,2023,Q1
2023-03-02,259.08,33.0,797.87,Clothing,West,Thursday,0,March,2023,Q1
2023-03-03,287.11,32.8,434.89,Clothing,North,Friday,0,March,2023,Q1
2023-03-04,287.66,38.4,830.46,Home,East,Saturday,1,March,2023,Q1
2023-03-05,294.21,37.4,410.53,Home,South,Sunday,1,March,2023,Q1
2023-03-06,285.25,35.6,494.7,Home,Central,Monday,0,March,2023,Q1
2023-03-07,330.85,33.0,995.94,Electronics,West,Tuesday,0,March,2023,Q1
2023-03-08,279.48,33.7,744.56,Home,West,Wednesday,0,March,2023,Q1
2023-03-09,261.77,35.3,730.54,Books,South,Thursday,0,March,2023,Q1
2023-03-10,284.46,32.3,843.69,Clothing,South,Friday,0,March,2023,Q1
2023-03-11,308.69,36.7,587.71,Home,South,Saturday,1,March,2023,Q1
2023-03-12,314.09,31.3,796.01,Home,East,Sunday,1,March,2023,Q1
2023-03-13,314.7,35.3,896.58,Sports,South,Monday,0,March,2023,Q1
2023-03-14,308.59,27.3,1176.69,Books,North,Tuesday,0,March,2023,Q1
2023-03-15,292.51,32.6,631.04,Electronics,Central,Wednesday,0,March,2023,Q1
2023-03-16,272.54,40.6,1352.6,Clothing,South,Thursday,0,March,2023,Q1
2023-03-17,260.26,37.5,1009.95,Clothing,East,Friday,0,March,2023,Q1
2023-03-18,265.54,39.1,847.48,Clothing,Central,Saturday,1,March,2023,Q1
2023-03-19,277.46,32.6,845.63,Electronics,West,Sunday,1,March,2023,Q1
2023-03-20,277.73,34.9,1192.45,Sports,South,Monday,0,March,2023,Q1
2023-03-21,275.23,38.5,901.57,Electronics,Central,Tuesday,0,March,2023,Q1
2023-03-22,242.47,36.6,1091.34,Clothing,West,Wednesday,0,March,2023,Q1
2023-03-23,240.25,36.3,1184.76,Home,East,Thursday,0,March,2023,Q1
2023-03-24,225.51,39.7,1493.69,Electronics,North,Friday,0,March,2023,Q1
2023-03-25,233.8,31.7,1497.58,Books,South,Saturday,1,March,2023,Q1
2023-03-26,263.24,34.3,1192.8,Sports,North,Sunday,1,March,2023,Q1
2023-03-27,286.07,29.7,1304.79,Clothing,East,Monday,0,March,2023,Q1
2023-03-28,277.96,31.7,1052.5,Clothing,Central,Tuesday,0,March,2023,Q1
2023-03-29,313.0,38.2,986.19,Electronics,Central,Wednesday,0,March,2023,Q1
2023-03-30,230.19,32.2,1168.71,Home,East,Thursday,0,March,2023,Q1
2023-03-31,,37.2,1657.63,Electronics,East,Friday,0,March,2023,Q1
2023-04-01,241.32,40.0,1605.41,Home,South,Saturday,1,April,2023,Q2
2023-04-02,268.59,34.5,1540.28,Sports,West,Sunday,1,April,2023,Q2
2023-04-03,289.52,36.6,1184.0,Electronics,North,Monday,0,April,2023,Q2
2023-04-04,272.72,37.2,1342.82,Sports,North,Tuesday,0,April,2023,Q2
2023-04-05,269.84,31.3,1320.84,Electronics,Central,Wednesday,0,April,2023,Q2
2023-04-06,241.47,33.1,1464.06,Books,Central,Thursday,0,April,2023,Q2
2023-04-07,246.15,31.9,1453.88,Electronics,South,Friday,0,April,2023,Q2
2023-04-08,266.86,33.3,1299.3,Home,East,Saturday,1,April,2023,Q2
2023-04-09,265.17,37.0,1567.1,Electronics,North,Sunday,1,April,2023,Q2
2023-04-10,295.78,33.1,1538.19,Sports,South,Monday,0,April,2023,Q2
2023-04-11,286.14,34.7,1339.38,Clothing,Central,Tuesday,0,April,2023,Q2
2023-04-12,274.43,31.7,1536.38,Electronics,Central,Wednesday,0,April,2023,Q2
2023-04-13,253.15,38.4,1688.45,Home,North,Thursday,0,April,2023,Q2
2023-04-14,257.83,33.0,1735.01,Clothing,Central,Friday,0,April,2023,Q2
2023-04-15,253.0,39.2,1531.15,Home,Central,Saturday,1,April,2023,Q2
2023-04-16,261.25,34.8,1506.77,Sports,West,Sunday,1,April,2023,Q2
2023-04-17,273.85,30.3,1345.98,Clothing,East,Monday,0,April,2023,Q2
2023-04-18,270.41,33.9,1577.51,Electronics,Central,Tuesday,0,April,2023,Q2
2023-04-19,246.13,31.2,1133.26,Electronics,West,Wednesday,0,April,2023,Q2
2023-04-20,226.93,36.1,1504.16,Home,South,Thursday,0,April,2023,Q2
2023-04-21,212.49,33.4,1236.37,Clothing,Central,Friday,0,April,2023,Q2
2023-04-22,220.99,34.6,1563.15,Clothing,South,Saturday,1,April,2023,Q2
2023-04-23,228.76,32.9,1352.38,Electronics,Central,Sunday,1,April,2023,Q2
2023-04-24,269.5,32.3,1189.8,Clothing,North,Monday,0,April,2023,Q2
2023-04-25,234.73,30.9,1123.71,Books,West,Tuesday,0,April,2023,Q2
2023-04-26,224.27,36.3,1242.94,Electronics,West,Wednesday,0,April,2023,Q2
2023-04-27,208.68,33.1,1199.38,Home,North,Thursday,0,April,2023,Q2
2023-04-28,221.84,32.6,989.92,Sports,East,Friday,0,April,2023,Q2
2023-04-29,222.18,32.8,1053.25,Home,West,Saturday,1,April,2023,Q2
2023-04-30,256.81,31.3,1179.28,Clothing,South,Sunday,1,April,2023,Q2
2023-05-01,250.6,32.2,692.45,Home,West,Monday,0,May,2023,Q2
2023-05-02,258.66,33.7,1075.59,Sports,East,Tuesday,0,May,2023,Q2
2023-05-03,234.36,29.8,1000.29,Electronics,South,Wednesday,0,May,2023,Q2
2023-05-04,250.97,30.1,1099.51,Clothing,South,Thursday,0,May,2023,Q2
2023-05-05,216.04,36.8,685.86,Electronics,North,Friday,0,May,2023,Q2
2023-05-06,243.8,31.4,797.77,Clothing,Central,Saturday,1,May,2023,Q2
2023-05-07,265.97,30.7,806.28,Clothing,North,Sunday,1,May,2023,Q2
2023-05-08,275.66,28.2,882.8,Home,Central,Monday,0,May,2023,Q2
2023-05-09,266.31,34.6,791.93,Electronics,North,Tuesday,0,May,2023,Q2
2023-05-10,251.13,28.7,430.7,Clothing,Central,Wednesday,0,May,2023,Q2
2023-05-11,236.51,31.7,710.88,Home,West,Thursday,0,May,2023,Q2
2023-05-12,229.39,26.5,1029.27,Clothing,South,Friday,0,May,2023,Q2
2023-05-13,249.39,33.9,728.35,Home,Central,Saturday,1,May,2023,Q2
2023-05-14,276.76,34.8,913.09,Clothing,West,Sunday,1,May,2023,Q2
2023-05-15,257.0,32.5,775.6,Books,East,Monday,0,May,2023,Q2
2023-05-16,241.78,26.3,823.08,Clothing,North,Tuesday,0,May,2023,Q2
2023-05-17,235.5,33.3,598.4,Home,East,Wednesday,0,May,2023,Q2
2023-05-18,242.98,28.1,628.84,Sports,West,Thursday,0,May,2023,Q2
2023-05-19,201.76,26.9,565.96,Electronics,East,Friday,0,May,2023,Q2
2023-05-20,233.65,29.0,508.46,Electronics,East,Saturday,1,May,2023,Q2
2023-05-21,248.32,28.8,651.18,Home,West,Sunday,1,May,2023,Q2
2023-05-22,234.16,28.3,396.1,Clothing,South,Monday,0,May,2023,Q2
2023-05-23,239.35,33.4,877.38,Sports,Central,Tuesday,0,May,2023,Q2
2023-05-24,232.7,35.4,317.14,Books,North,Wednesday,0,May,2023,Q2
2023-05-25,196.0,25.1,669.87,Clothing,Central,Thursday,0,May,2023,Q2
2023-05-26,193.55,26.9,790.59,Clothing,North,Friday,0,May,2023,Q2
2023-05-27,200.9,29.2,489.15,Clothing,Central,Saturday,1,May,2023,Q2
2023-05-28,214.84,27.4,313.81,Clothing,East,Sunday,1,May,2023,Q2
2023-05-29,230.8,29.6,781.71,Sports,South,Monday,0,May,2023,Q2
2023-05-30,223.16,30.9,607.67,Sports,East,Tuesday,0,May,2023,Q2
2023-05-31,222.45,30.2,748.14,Clothing,South,Wednesday,0,May,2023,Q2
2023-06-01,201.4,29.5,584.1,Electronics,West,Thursday,0,June,2023,Q2
2023-06-02,210.35,32.5,974.81,Clothing,North,Friday,0,June,2023,Q2
2023-06-03,206.06,22.5,229.27,Electronics,North,Saturday,1,June,2023,Q2
2023-06-04,244.96,31.5,753.84,Sports,West,Sunday,1,June,2023,Q2
2023-06-05,263.25,25.6,974.46,Electronics,Central,Monday,0,June,2023,Q2
2023-06-06,233.21,28.9,756.11,Sports,West,Tuesday,0,June,2023,Q2
2023-06-07,242.88,23.3,825.74,Home,West,Wednesday,0,June,2023,Q2
2023-06-08,236.89,23.4,709.83,Home,South,Thursday,0,June,2023,Q2
2023-06-09,209.18,27.9,833.13,Clothing,West,Friday,0,June,2023,Q2
2023-06-10,248.72,19.8,527.81,Home,North,Saturday,1,June,2023,Q2
2023-06-11,252.82,28.4,752.36,Home,East,Sunday,1,June,2023,Q2
2023-06-12,251.09,28.9,773.06,Sports,South,Monday,0,June,2023,Q2
2023-06-13,251.85,25.4,1098.95,Clothing,South,Tuesday,0,June,2023,Q2
2023-06-14,240.01,25.1,885.73,Clothing,Central,Wednesday,0,June,2023,Q2
2023-06-15,216.83,21.9,926.38,Home,East,Thursday,0,June,2023,Q2
2023-06-16,214.59,26.2,994.0,Electronics,South,Friday,0,June,2023,Q2
2023-06-17,207.67,25.0,954.23,Clothing,West,Saturday,1,June,2023,Q2
2023-06-18,232.76,20.9,1191.62,Books,South,Sunday,1,June,2023,Q2
2023-06-19,224.69,22.2,1246.54,Electronics,South,Monday,0,June,2023,Q2
2023-06-20,231.04,22.7,1368.37,Clothing,South,Tuesday,0,June,2023,Q2
2023-06-21,205.01,21.7,1365.29,Clothing,Central,Wednesday,0,June,2023,Q2
2023-06-22,189.06,18.6,1375.51,Home,South,Thursday,0,June,2023,Q2
2023-06-23,203.45,24.5,1228.1,Electronics,South,Friday,0,June,2023,Q2
2023-06-24,211.97,21.4,1242.77,Home,Central,Saturday,1,June,2023,Q2
2023-06-25,224.29,21.9,1173.09,Electronics,East,Sunday,1,June,2023,Q2
2023-06-26,218.53,19.9,1193.72,Electronics,North,Monday,0,June,2023,Q2
2023-06-27,223.5,22.8,1432.86,Home,Central,Tuesday,0,June,2023,Q2
2023-06-28,224.82,21.7,1270.64,Clothing,Central,Wednesday,0,June,2023,Q2
2023-06-29,200.65,24.5,1726.68,Books,South,Thursday,0,June,2023,Q2
2023-06-30,221.18,22.1,1441.9,Electronics,South,Friday,0,June,2023,Q2
2023-07-01,215.69,19.7,1763.87,Clothing,North,Saturday,1,July,2023,Q3
2023-07-02,234.18,17.9,1589.88,Electronics,South,Sunday,1,July,2023,Q3
2023-07-03,243.22,22.4,1329.7,Clothing,West,Monday,0,July,2023,Q3
2023-07-04,246.96,18.7,1479.99,Books,South,Tuesday,0,July,2023,Q3
2023-07-05,231.46,18.8,1162.57,Sports,South,Wednesday,0,July,2023,Q3
2023-07-06,227.12,18.5,1537.78,Electronics,West,Thursday,0,July,2023,Q3
2023-07-07,228.03,17.6,1362.54,Home,North,Friday,0,July,2023,Q3
2023-07-08,223.21,18.1,1274.57,Home,West,Saturday,1,July,2023,Q3
2023-07-09,236.34,24.1,1796.83,Electronics,Central,Sunday,1,July,2023,Q3
2023-07-10,242.73,14.9,1691.27,Electronics,West,Monday,0,July,2023,Q3
2023-07-11,262.3,15.3,1676.14,Books,East,Tuesday,0,July,2023,Q3
2023-07-12,229.94,21.7,1620.01,Books,Central,Wednesday,0,July,2023,Q3
2023-07-13,202.62,16.1,1202.42,Books,South,Thursday,0,July,2023,Q3
2023-07-14,222.47,15.7,1352.92,Sports,Central,Friday,0,July,2023,Q3
2023-07-15,252.21,19.9,1346.62,Home,North,Saturday,1,July,2023,Q3
2023-07-16,242.13,12.3,1052.06,Clothing,North,Sunday,1,July,2023,Q3
2023-07-17,258.74,18.7,1260.17,Electronics,West,Monday,0,July,2023,Q3
2023-07-18,244.58,16.2,1238.11,Electronics,Central,Tuesday,0,July,2023,Q3
2023-07-19,224.46,17.2,1346.59,Home,South,Wednesday,0,July,2023,Q3
2023-07-20,216.51,16.9,1800.37,Sports,North,Thursday,0,July,2023,Q3
2023-07-21,198.37,13.4,1260.78,Sports,South,Friday,0,July,2023,Q3
2023-07-22,212.99,18.2,1260.04,Books,East,Saturday,1,July,2023,Q3
2023-07-23,229.63,13.1,1153.33,Sports,North,Sunday,1,July,2023,Q3
2023-07-24,229.86,15.8,1318.55,Books,West,Monday,0,July,2023,Q3
2023-07-25,242.55,18.0,923.04,Electronics,East,Tuesday,0,July,2023,Q3
2023-07-26,269.14,18.2,1483.16,Sports,Central,Wednesday,0,July,2023,Q3
2023-07-27,195.62,13.0,1044.75,Home,South,Thursday,0,July,2023,Q3
2023-07-28,206.53,15.0,955.84,Electronics,North,Friday,0,July,2023,Q3
2023-07-29,205.4,12.3,1194.01,Books,East,Saturday,1,July,2023,Q3
2023-07-30,234.9,20.6,786.94,Sports,East,Sunday,1,July,2023,Q3
2023-07-31,248.6,15.2,1074.26,Electronics,North,Monday,0,July,2023,Q3
2023-08-01,259.2,12.9,1177.08,Electronics,Central,Tuesday,0,August,2023,Q3
2023-08-02,241.09,13.4,813.91,Home,Central,Wednesday,0,August,2023,Q3
2023-08-03,224.1,13.5,1239.56,Home,West,Thursday,0,August,2023,Q3
2023-08-04,232.18,13.3,925.49,Books,Central,Friday,0,August,2023,Q3
2023-08-05,251.99,11.1,896.6,Electronics,West,Saturday,1,August,2023,Q3
2023-08-06,263.92,10.4,1008.21,Electronics,East,Sunday,1,August,2023,Q3
2023-08-07,271.7,10.9,1032.25,Electronics,North,Monday,0,August,2023,Q3
2023-08-08,256.51,7.7,730.97,Electronics,Central,Tuesday,0,August,2023,Q3
2023-08-09,244.65,13.1,812.05,Electronics,West,Wednesday,0,August,2023,Q3
2023-08-10,237.29,8.3,907.7,Books,East,Thursday,0,August,2023,Q3
2023-08-11,230.44,7.4,373.63,Clothing,Central,Friday,0,August,2023,Q3
2023-08-12,244.95,10.3,239.58,Clothing,South,Saturday,1,August,2023,Q3
2023-08-13,263.66,9.8,555.48,Electronics,East,Sunday,1,August,2023,Q3
2023-08-14,,10.7,199.9,Electronics,Central,Monday,0,August,2023,Q3
2023-08-15,265.87,8.1,473.61,Sports,East,Tuesday,0,August,2023,Q3
2023-08-16,253.62,8.4,587.35,Home,North,Wednesday,0,August,2023,Q3
2023-08-17,231.44,11.5,459.72,Sports,North,Thursday,0,August,2023,Q3
2023-08-18,204.84,11.1,479.28,Clothing,North,Friday,0,August,2023,Q3
2023-08-19,223.82,10.8,302.41,Clothing,South,Saturday,1,August,2023,Q3
